	logFC	logCPM	LR	PValue	FDR	gene
NCAPH	-0.01235195	1.313703	0.0007067083	0.9787915	0.9963166	NCAPH
APAF1	0.006615007	5.213956	0.0007030712	0.9788462	0.9963166	APAF1
PEX5L	-0.00973435	1.305143	0.0006984366	0.978916	0.9963166	PEX5L
ITGB2-AS1	0.01338912	1.924458	0.0006976623	0.9789277	0.9963166	ITGB2-AS1
AC005288.1	-0.007274161	2.650166	0.0006972987	0.9789332	0.9963166	AC005288.1
PCDHGB4	0.01034822	2.783486	0.000696108	0.9789512	0.9963166	PCDHGB4
AL583785.1	0.01412844	0.3029877	0.0006943363	0.978978	0.9963166	AL583785.1
NBR1	0.004228736	7.345815	0.0006929675	0.9789987	0.9963166	NBR1
LINC00954	-0.01055372	1.423158	0.0006913449	0.9790233	0.9963166	LINC00954
IGF2BP2	0.00840063	3.754789	0.0006903545	0.9790383	0.9963166	IGF2BP2
ICAM1	-0.01346928	4.88603	0.000687387	0.9790834	0.9963166	ICAM1
AL391832.2	0.01174221	-0.06704218	0.0006730811	0.9793022	0.9964689	AL391832.2
NSUN2	-0.005066669	5.705091	0.0006710576	0.9793333	0.9964689	NSUN2
AC092139.2	0.01106206	2.150621	0.0006624337	0.9794665	0.996516	AC092139.2
C1orf220	0.008769428	1.079143	0.0006615761	0.9794798	0.996516	C1orf220
USP40	0.003915259	6.192313	0.0006571695	0.9795482	0.9965346	USP40
RIC3	-0.004558356	5.40125	0.0006449464	0.9797393	0.9966492	RIC3
ZACN	0.009355624	1.365768	0.0006424165	0.979779	0.9966492	ZACN
TCEAL9	0.005561211	4.485768	0.0006403767	0.9798112	0.9966492	TCEAL9
TRAPPC5	0.01257806	1.167459	0.0006347666	0.9798998	0.9966768	TRAPPC5
PCNP	-0.004975951	6.324685	0.0006299163	0.9799767	0.9966768	PCNP
SCYL2	0.005378469	6.168623	0.000626921	0.9800243	0.9966768	SCYL2
MSANTD1	-0.01152644	1.187903	0.0006260169	0.9800387	0.9966768	MSANTD1
RASGEF1B	-0.009209223	6.067701	0.0006189459	0.9801518	0.9967407	RASGEF1B
EXOC3L4	0.01204254	1.359225	0.0006107272	0.980284	0.9967687	EXOC3L4
RBM17	-0.00431925	5.525354	0.0006073639	0.9803383	0.9967687	RBM17
FGD2	0.008968014	4.575416	0.0006058859	0.9803623	0.9967687	FGD2
POT1	0.006469106	4.461689	0.0006017077	0.9804301	0.9967687	POT1
NCBP3	0.003993031	5.99958	0.0006008576	0.9804439	0.9967687	NCBP3
LINC00662	0.005749132	3.551847	0.0005986437	0.9804799	0.9967687	LINC00662
AC048341.2	0.009026731	1.590765	0.0005929386	0.9805732	0.9968125	AC048341.2
DGKA	0.007924693	5.965763	0.0005856835	0.9806924	0.9968827	DGKA
NPFFR1	0.01643301	0.01812302	0.0005804346	0.9807791	0.9969086	NPFFR1
EEF1DP3	0.006627947	0.9097383	0.0005780771	0.9808181	0.9969086	EEF1DP3
CHRM5	-0.01371103	0.6541736	0.0005709483	0.9809367	0.9969634	CHRM5
Z73965.1	-0.009992414	0.7904599	0.0005688223	0.9809723	0.9969634	Z73965.1
DHRS1	0.005407286	4.109574	0.0005546907	0.9812101	0.9969733	DHRS1
INTU	0.006122943	5.027866	0.0005514895	0.9812644	0.9969733	INTU
DNM3	0.00660678	3.600294	0.0005514558	0.9812649	0.9969733	DNM3
TXLNB	-0.0102748	1.968317	0.0005495718	0.9812969	0.9969733	TXLNB
QPCTL	-0.006653427	2.541654	0.0005491408	0.9813043	0.9969733	QPCTL
SNAI3-AS1	0.00819329	1.813143	0.0005488032	0.98131	0.9969733	SNAI3-AS1
PBDC1	-0.005793915	2.878834	0.0005443237	0.9813864	0.9969733	PBDC1
AC010186.3	0.006768173	4.707786	0.0005426384	0.9814153	0.9969733	AC010186.3
ABCB8	-0.005206572	3.985487	0.0005386976	0.9814829	0.9969733	ABCB8
AC037198.1	0.01336936	4.320058	0.0005386719	0.9814833	0.9969733	AC037198.1
NRROS	0.009311132	2.055183	0.0005309556	0.9816164	0.9970575	NRROS
ARAP2	0.006485555	6.213886	0.0005251621	0.9817169	0.9970891	ARAP2
SDCCAG8	-0.004087278	5.400147	0.0005233956	0.9817477	0.9970891	SDCCAG8
IGF2BP2-AS1	-0.01411133	0.7269982	0.0005198354	0.9818099	0.9971013	IGF2BP2-AS1
RARA-AS1	-0.009352675	1.605805	0.0005127775	0.9819338	0.9971762	RARA-AS1
MAPK13	0.004638301	5.834298	0.0005023644	0.9821181	0.9972792	MAPK13
STK25	-0.0045281	6.005565	0.0005013922	0.9821354	0.9972792	STK25
AP4S1	0.004753008	4.093711	0.0004911464	0.9823189	0.9973761	AP4S1
BOP1	-0.007489767	4.12792	0.0004902214	0.9823355	0.9973761	BOP1
TNFSF4	0.005270143	1.180776	0.0004876826	0.9823813	0.9973761	TNFSF4
LRRC40	0.004884718	4.393342	0.0004798441	0.9825235	0.9974695	LRRC40
FAIM	-0.005347406	3.381799	0.0004742363	0.9826259	0.9975225	FAIM
MCM4	-0.005738762	4.571983	0.0004692034	0.9827183	0.9975654	MCM4
AC008267.2	0.006541792	2.209553	0.0004654718	0.9827871	0.9975726	AC008267.2
MAP3K13	0.004561669	5.632913	0.000463388	0.9828257	0.9975726	MAP3K13
AC015883.1	-0.008249849	1.598108	0.000453285	0.9830139	0.9976501	AC015883.1
MTX3	-0.004600108	5.595476	0.000452152	0.9830352	0.9976501	MTX3
MED21	-0.004858988	5.276349	0.0004512275	0.9830525	0.9976501	MED21
HDHD5	-0.00515813	4.224507	0.0004468789	0.9831344	0.9976822	HDHD5
LMBR1	-0.003974567	5.759234	0.0004359382	0.9833421	0.9978421	LMBR1
TAS2R30	-0.005993505	2.842968	0.0004292653	0.98347	0.997921	TAS2R30
AC018926.3	-0.0074547	1.083896	0.0004215	0.9836202	0.9980225	AC018926.3
PLCL1	0.004810597	4.370883	0.000411754	0.9838107	0.99814	PLCL1
PUM1	0.003813859	6.91179	0.0004104462	0.9838364	0.99814	PUM1
CNPY3	-0.004933839	4.726428	0.0004057167	0.9839298	0.9981508	CNPY3
TMOD3	-0.003441616	6.330508	0.0004046245	0.9839514	0.9981508	TMOD3
RANGAP1	-0.005734899	5.645001	0.0004022973	0.9839976	0.9981508	RANGAP1
BLOC1S2	0.004756674	4.576957	0.0003936972	0.9841696	0.9981761	BLOC1S2
FLOT2	0.005119241	5.877301	0.000392272	0.9841982	0.9981761	FLOT2
AC004982.2	0.006346366	2.761947	0.0003922308	0.9841991	0.9981761	AC004982.2
VKORC1L1	0.005568813	5.223136	0.0003902569	0.9842389	0.9981761	VKORC1L1
GAPDH	-0.003789251	8.109009	0.0003885449	0.9842735	0.9981761	GAPDH
NIPBL	0.003717144	7.211932	0.000377276	0.9845032	0.9983416	NIPBL
BANF1P1	-0.02173555	0.5803066	0.0003740999	0.9845685	0.9983416	BANF1P1
RBMX	-0.003959191	7.028762	0.0003704152	0.9846447	0.9983416	RBMX
COQ4	0.003361508	5.417355	0.0003689694	0.9846747	0.9983416	COQ4
KHDRBS1	-0.003787627	5.968431	0.0003683439	0.9846877	0.9983416	KHDRBS1
NOCT	-0.008373028	3.701764	0.0003624156	0.9848114	0.9984161	NOCT
PPIL4	0.004101393	5.383226	0.0003517334	0.9850369	0.9984388	PPIL4
AC124312.6	0.008043135	0.2090277	0.0003506887	0.9850591	0.9984388	AC124312.6
VASP	0.003753396	5.219402	0.0003496568	0.9850811	0.9984388	VASP
CCHCR1	0.005828719	4.30748	0.000341141	0.9852639	0.9984388	CCHCR1
AC046158.1	-0.008848752	0.909332	0.0003395056	0.9852993	0.9984388	AC046158.1
TCAF1	0.003787374	4.324799	0.0003349601	0.985398	0.9984388	TCAF1
RBM14-RBM4	0.007551713	1.459637	0.0003347802	0.9854019	0.9984388	RBM14-RBM4
BRIX1	0.004517025	4.371138	0.0003328264	0.9854446	0.9984388	BRIX1
CSF3	-0.02059842	1.635967	0.0003305928	0.9854935	0.9984388	CSF3
ABL1	0.00502035	6.059921	0.0003300323	0.9855058	0.9984388	ABL1
TUBB4B	0.005219583	5.962052	0.0003224895	0.9856724	0.9984388	TUBB4B
AC005034.3	0.005812267	2.965389	0.0003197038	0.9857344	0.9984388	AC005034.3
CNTRL	-0.003811696	5.844915	0.0003175664	0.9857821	0.9984388	CNTRL
CAND1	-0.003410636	7.419171	0.0003141096	0.9858597	0.9984388	CAND1
EIF4EP1	-0.006576177	2.304135	0.0003093177	0.985968	0.9984388	EIF4EP1
AC027514.2	-0.007658329	0.4542625	0.000307004	0.9860206	0.9984388	AC027514.2
ZNF721	0.004442024	5.038384	0.000306296	0.9860367	0.9984388	ZNF721
KLRC1	-0.01144464	0.6932392	0.000305758	0.986049	0.9984388	KLRC1
CGNL1	0.00543352	7.823984	0.0003009918	0.9861581	0.9984388	CGNL1
SEMA4B	0.007158273	4.659115	0.0002953293	0.9862889	0.9984388	SEMA4B
AF117829.1	-0.004179747	5.352915	0.0002939336	0.9863213	0.9984388	AF117829.1
AC104825.1	-0.006317161	2.448847	0.0002929956	0.9863432	0.9984388	AC104825.1
ZNF789	0.003684708	4.325243	0.0002921327	0.9863633	0.9984388	ZNF789
HPS3	0.004141119	4.933549	0.0002913569	0.9863814	0.9984388	HPS3
WEE2-AS1	0.007447791	1.208341	0.0002840904	0.9865523	0.9984388	WEE2-AS1
MTUS1	0.003231012	7.662	0.000283734	0.9865607	0.9984388	MTUS1
KBTBD2	0.00332306	5.743125	0.0002835083	0.9865661	0.9984388	KBTBD2
PELP1	0.003493107	4.567071	0.0002833828	0.9865691	0.9984388	PELP1
CLN3	-0.006261428	2.164782	0.0002821392	0.9865986	0.9984388	CLN3
FGF17	-0.01540831	0.5726308	0.0002809901	0.9866259	0.9984388	FGF17
SNORD14E	-0.0121744	-0.00972625	0.0002808645	0.9866289	0.9984388	SNORD14E
ST3GAL3	-0.004134512	3.22003	0.0002797045	0.9866565	0.9984388	ST3GAL3
AC008781.2	0.008425029	1.79777	0.0002778546	0.9867007	0.9984388	AC008781.2
AP005899.1	-0.007637024	0.4567276	0.0002776906	0.9867046	0.9984388	AP005899.1
STK33	-0.006186536	2.193031	0.0002772956	0.9867141	0.9984388	STK33
UBE2I	0.003962789	5.021564	0.0002729509	0.9868186	0.9984388	UBE2I
CD151	-0.004253764	7.19096	0.0002690458	0.9869132	0.9984388	CD151
LRRC56	-0.005665187	1.651427	0.0002640643	0.9870349	0.9984388	LRRC56
RCBTB2	0.003123643	6.057116	0.0002636074	0.9870461	0.9984388	RCBTB2
MYO9B	0.00365568	6.226472	0.0002593994	0.9871499	0.9984388	MYO9B
KIF1B	-0.003585896	6.939887	0.0002580361	0.9871837	0.9984388	KIF1B
D2HGDH	0.004779779	5.227687	0.000257148	0.9872058	0.9984388	D2HGDH
SLC25A39	-0.003455057	5.471394	0.0002570071	0.9872093	0.9984388	SLC25A39
EMC1	0.002669209	6.021875	0.0002568843	0.9872124	0.9984388	EMC1
OIP5-AS1	0.003472367	7.315709	0.0002558986	0.9872369	0.9984388	OIP5-AS1
LTBP1	0.003912948	6.219092	0.0002552429	0.9872533	0.9984388	LTBP1
CD74	0.007749571	9.435389	0.0002539319	0.9872861	0.9984388	CD74
IFNAR2	0.003935935	3.374206	0.0002523947	0.9873246	0.9984388	IFNAR2
CLEC10A	0.00997451	3.304442	0.0002519589	0.9873355	0.9984388	CLEC10A
DNHD1	-0.003756553	5.111846	0.0002496885	0.9873927	0.9984388	DNHD1
WDR97	0.006209291	2.313883	0.0002496317	0.9873942	0.9984388	WDR97
AC080188.2	-0.008465086	1.909477	0.0002434164	0.9875521	0.9984973	AC080188.2
RN7SL834P	0.005737933	0.6128261	0.0002430099	0.9875625	0.9984973	RN7SL834P
MPRIP	-0.003583516	7.247466	0.0002409198	0.9876161	0.9984973	MPRIP
TRAF3IP3	0.006810756	3.843703	0.0002394939	0.9876528	0.9984973	TRAF3IP3
ROCK2	0.002898524	7.392609	0.0002345764	0.9877802	0.9985674	ROCK2
KLHL21	0.003747176	6.816669	0.0002329507	0.9878226	0.9985674	KLHL21
NXPH3	-0.005132295	3.214522	0.000230709	0.9878813	0.998576	NXPH3
LRRC29	-0.004813676	2.172114	0.0002259129	0.9880079	0.9986533	LRRC29
BRWD3	0.003212219	5.477044	0.000217527	0.9882326	0.9987272	BRWD3
C1QTNF3	0.009128188	6.47637	0.0002151503	0.988297	0.9987272	C1QTNF3
EHMT2	-0.003091149	5.452828	0.0002113845	0.9883999	0.9987272	EHMT2
XCR1	-0.01479597	0.5380164	0.0002086157	0.9884761	0.9987272	XCR1
AC007622.2	-0.006211019	0.7731733	0.0002075802	0.9885048	0.9987272	AC007622.2
UNC45A	0.003528709	5.987072	0.0002075313	0.9885061	0.9987272	UNC45A
LRRC61	-0.004661232	1.91734	0.0002068946	0.9885238	0.9987272	LRRC61
DNAJC2	0.002908394	4.539365	0.0002065422	0.9885335	0.9987272	DNAJC2
CASP2	-0.003655075	4.466717	0.0002054838	0.988563	0.9987272	CASP2
UBN2	-0.003462958	6.36204	0.0002039401	0.988606	0.9987272	UBN2
FOXCUT	-0.002154724	1.755311	0.0002029584	0.9886334	0.9987272	FOXCUT
LINC02210	0.003576443	4.084927	0.0002007868	0.9886944	0.998738	LINC02210
WDR73	0.003168542	3.750352	0.0001938937	0.9888902	0.998885	WDR73
MAP1LC3A	-0.003615964	3.268772	0.000191102	0.9889704	0.9989154	MAP1LC3A
AC136475.1	0.005244161	0.9712	0.0001882288	0.9890536	0.9989487	AC136475.1
ZNF577	0.003327286	2.958744	0.000181882	0.9892398	0.9990043	ZNF577
KMT5A	-0.003524633	4.300333	0.0001803166	0.9892862	0.9990043	KMT5A
ENSG00000280156	0.0125207	1.544926	0.0001756053	0.9894271	0.9990043	ENSG00000280156
LIN54	0.0026216	4.732072	0.0001747823	0.9894519	0.9990043	LIN54
ARFGAP3	0.002900057	7.153872	0.0001744033	0.9894633	0.9990043	ARFGAP3
LRRFIP1	-0.003127115	6.619366	0.0001734146	0.9894932	0.9990043	LRRFIP1
MANBA	-0.003782781	6.50501	0.0001733542	0.989495	0.9990043	MANBA
MLH1	0.002446286	5.179671	0.0001725096	0.9895207	0.9990043	MLH1
SLC25A19	0.003922043	2.024162	0.0001705012	0.9895818	0.9990043	SLC25A19
MOB3A	0.003874918	4.094267	0.0001681625	0.9896535	0.9990043	MOB3A
AL136980.1	0.005405124	0.2663634	0.0001657655	0.9897275	0.9990043	AL136980.1
RAD23B	-0.003117655	6.874366	0.0001632884	0.9898046	0.9990043	RAD23B
AC005920.1	-0.0132446	1.547758	0.0001612946	0.989867	0.9990043	AC005920.1
N4BP2L2-IT2	0.003019862	4.693091	0.0001593725	0.9899275	0.9990043	N4BP2L2-IT2
CALML6	0.005390265	0.3364778	0.0001537022	0.9901083	0.9990043	CALML6
STAMBP	0.002356566	5.409751	0.0001533717	0.990119	0.9990043	STAMBP
EOMES	-0.007514212	1.514803	0.0001533442	0.9901199	0.9990043	EOMES
CD47	-0.002731283	7.49212	0.0001527286	0.9901397	0.9990043	CD47
DDX18P1	0.004282251	1.588464	0.0001526348	0.9901427	0.9990043	DDX18P1
AL365357.1	-0.02882992	3.795426	0.0001521335	0.9901589	0.9990043	AL365357.1
WDR92	0.004006088	2.133372	0.0001507257	0.9902046	0.9990043	WDR92
IGKV2-29	-0.0130298	3.134364	0.0001504439	0.9902137	0.9990043	IGKV2-29
IGLV5-37	0.00246025	0.684515	0.0001464422	0.9903448	0.9990575	IGLV5-37
SCN8A	0.004106486	2.588748	0.000145769	0.990367	0.9990575	SCN8A
NAA35	-0.002367579	5.085418	0.0001394125	0.9905794	0.9990594	NAA35
CD209	0.003913838	3.246395	0.0001380997	0.9906238	0.9990594	CD209
CXCR6	-0.004323737	3.645837	0.0001376641	0.9906386	0.9990594	CXCR6
YPEL2	-0.002586019	6.019119	0.0001365824	0.9906755	0.9990594	YPEL2
LOH12CR2	-0.005936197	1.021882	0.0001364841	0.9906788	0.9990594	LOH12CR2
COL19A1	0.003235164	2.152807	0.0001328473	0.9908038	0.9990594	COL19A1
SALL4P7	-0.009205408	2.046072	0.0001277401	0.9909823	0.9990594	SALL4P7
FANCG	0.003018877	3.537954	0.0001273135	0.9909974	0.9990594	FANCG
HSBP1L1	-0.002804314	4.019329	0.0001271045	0.9910048	0.9990594	HSBP1L1
RUFY2	0.002171475	5.339733	0.000126394	0.99103	0.9990594	RUFY2
GPR15	-0.01082471	3.420558	0.0001243407	0.9911031	0.9990594	GPR15
LGMN	-0.003167166	6.3075	0.0001226928	0.9911623	0.9990594	LGMN
VDAC1P8	-0.003687958	2.318917	0.0001226898	0.9911624	0.9990594	VDAC1P8
AL136115.1	0.003047394	0.4951796	0.0001186556	0.9913089	0.9990594	AL136115.1
SPATC1L	-0.005230001	1.095918	0.0001173226	0.9913578	0.9990594	SPATC1L
MMP21	-0.005880285	0.1789466	0.0001152972	0.9914328	0.9990594	MMP21
METTL15	0.002265833	3.884755	0.0001151725	0.9914374	0.9990594	METTL15
ENSG00000237021	0.004295853	0.6591127	0.0001147905	0.9914516	0.9990594	ENSG00000237021
SMARCAD1	-0.002420973	6.064443	0.0001132913	0.9915076	0.9990594	SMARCAD1
BEX1	0.003133722	0.2551394	0.0001088932	0.9916741	0.9990594	BEX1
TNFSF13	0.002396671	4.023869	0.0001046591	0.9918375	0.9990594	TNFSF13
ARL1	-0.002309716	7.085683	0.00010417	0.9918566	0.9990594	ARL1
ANXA6	0.002236227	7.525832	0.0001023263	0.991929	0.9990594	ANXA6
LINC00907	-0.001375636	0.1272606	9.970098e-05	0.9920332	0.9990594	LINC00907
ARG1	0.003623414	0.7828974	9.92664e-05	0.9920506	0.9990594	ARG1
KLRB1	-0.006287179	2.094134	9.849373e-05	0.9920816	0.9990594	KLRB1
NXT1	0.00263871	2.881165	9.84421e-05	0.9920837	0.9990594	NXT1
KCNJ10	-0.02357093	0.7689057	9.772337e-05	0.9921126	0.9990594	KCNJ10
CIAO1	-0.001559429	6.173193	9.519308e-05	0.9922154	0.9990594	CIAO1
HDAC11	0.002352963	4.906431	9.511655e-05	0.9922185	0.9990594	HDAC11
WDR31	-0.00314597	3.638956	9.440619e-05	0.9922476	0.9990594	WDR31
MBD3	0.00260337	4.990462	9.309856e-05	0.9923015	0.9990594	MBD3
LINC02343	-0.02236674	1.254585	9.286795e-05	0.9923111	0.9990594	LINC02343
SMC6	-0.002116504	5.44266	9.127328e-05	0.9923774	0.9990594	SMC6
ZNF571	0.002440767	3.087893	9.009284e-05	0.9924268	0.9990594	ZNF571
RN7SKP184	0.004661269	-0.05706387	8.903749e-05	0.9924713	0.9990594	RN7SKP184
C1RL-AS1	-0.003207907	4.182038	8.766865e-05	0.9925294	0.9990594	C1RL-AS1
TMEM63A	-0.001820147	8.073306	8.717571e-05	0.9925504	0.9990594	TMEM63A
AL139384.1	0.003817714	1.033209	8.714244e-05	0.9925518	0.9990594	AL139384.1
ZNF92	0.002384965	3.744819	8.686683e-05	0.9925636	0.9990594	ZNF92
UBE2L6	0.002939418	4.553627	8.630866e-05	0.9925876	0.9990594	UBE2L6
AC108860.2	-0.01114882	1.202016	8.602697e-05	0.9925997	0.9990594	AC108860.2
ZNF343	0.002040879	3.713032	8.544864e-05	0.9926246	0.9990594	ZNF343
AC069224.1	-0.003438798	1.451409	8.182044e-05	0.9927829	0.9990594	AC069224.1
AC091948.1	0.004198667	0.3357506	7.810429e-05	0.9929487	0.9990594	AC091948.1
GAB3	-0.003311602	3.578479	7.649444e-05	0.9930217	0.9990594	GAB3
GLMP	-0.002056479	3.925729	7.530719e-05	0.9930761	0.9990594	GLMP
SMAD5	-0.001977242	6.952834	7.372525e-05	0.9931492	0.9990594	SMAD5
IBA57	-0.002423529	4.491029	7.290985e-05	0.9931872	0.9990594	IBA57
ANKLE2	0.001684674	6.344949	7.033501e-05	0.9933085	0.9990594	ANKLE2
AMY2A	-0.03227896	0.6076693	6.834968e-05	0.9934037	0.9990594	AMY2A
STX4	0.001965132	4.496825	6.798725e-05	0.9934212	0.9990594	STX4
AC011755.1	-0.003047629	1.073435	6.741265e-05	0.993449	0.9990594	AC011755.1
AC022613.3	0.003367152	0.9220468	6.555638e-05	0.9935398	0.9990594	AC022613.3
ARL2BP	0.003263812	1.053427	6.511122e-05	0.9935618	0.9990594	ARL2BP
SDR39U1	0.002458519	2.337562	6.415683e-05	0.9936092	0.9990594	SDR39U1
STARD4-AS1	-0.003741755	3.842604	6.395207e-05	0.9936194	0.9990594	STARD4-AS1
TRMT10B	-0.001768825	3.96043	6.16972e-05	0.9937329	0.9990594	TRMT10B
C1GALT1C1L	0.002967527	0.6760292	6.136221e-05	0.9937499	0.9990594	C1GALT1C1L
ZNF224	-0.001908964	4.486384	6.082396e-05	0.9937774	0.9990594	ZNF224
CDC73	0.001428723	5.598816	5.906406e-05	0.9938681	0.9990594	CDC73
AC007038.2	-0.002699239	1.323049	5.805793e-05	0.9939205	0.9990594	AC007038.2
CEP120	-0.001667959	5.613204	5.639855e-05	0.994008	0.9990594	CEP120
ZNF236-DT	-0.001919572	0.1541972	5.585612e-05	0.9940369	0.9990594	ZNF236-DT
AC008764.8	-0.002574427	1.616555	5.581203e-05	0.9940393	0.9990594	AC008764.8
LINC01348	0.004428621	2.138068	5.455545e-05	0.9941067	0.9990594	LINC01348
TIAL1	-0.00151604	5.928896	5.40133e-05	0.9941361	0.9990594	TIAL1
C4orf33	0.002066368	3.750687	5.390107e-05	0.9941422	0.9990594	C4orf33
AC108488.1	-0.004526749	0.415718	5.274106e-05	0.9942056	0.9990594	AC108488.1
PLEKHG7	-0.01652895	0.205954	5.229124e-05	0.9942303	0.9990594	PLEKHG7
OTUD5	0.001330475	5.159116	5.20891e-05	0.9942415	0.9990594	OTUD5
TIPARP-AS1	0.001741682	0.3586112	5.17334e-05	0.9942612	0.9990594	TIPARP-AS1
AL590822.2	-0.006065115	0.4900746	5.170158e-05	0.994263	0.9990594	AL590822.2
C1QTNF1-AS1	0.006160727	0.420356	5.129384e-05	0.9942856	0.9990594	C1QTNF1-AS1
TRIM68	0.001611282	4.220228	5.088845e-05	0.9943082	0.9990594	TRIM68
AL590999.1	-0.003804001	1.71465	5.066045e-05	0.994321	0.9990594	AL590999.1
ARHGAP27P1-BPTFP1-KPNA2P3	-0.002423759	0.5375217	4.99662e-05	0.9943601	0.9990594	ARHGAP27P1-BPTFP1-KPNA2P3
C19orf47	0.001823401	3.065351	4.98585e-05	0.9943661	0.9990594	C19orf47
PIM2	0.003507019	6.083359	4.875364e-05	0.9944289	0.9990594	PIM2
AC120114.1	-0.004639994	0.2267732	4.801269e-05	0.9944714	0.9990594	AC120114.1
ZNF627	-0.001662745	4.54757	4.761152e-05	0.9944946	0.9990594	ZNF627
ARL4AP4	0.0003981444	0.05270767	4.750875e-05	0.9945005	0.9990594	ARL4AP4
RPA4	0.001997809	0.5752866	4.685805e-05	0.9945383	0.9990594	RPA4
AP4B1-AS1	-0.0007961488	0.5665725	4.475279e-05	0.9946624	0.9991336	AP4B1-AS1
AC022784.3	0.001117311	-0.008561118	4.378465e-05	0.9947204	0.9991414	AC022784.3
GNL3L	-0.001595722	4.383233	4.00384e-05	0.9949513	0.9991726	GNL3L
PRELID2	0.001779975	3.357096	3.985946e-05	0.9949626	0.9991726	PRELID2
ZSWIM1	-0.001881474	3.057194	3.927398e-05	0.9949998	0.9991726	ZSWIM1
AC110792.3	0.003078154	0.174426	3.855699e-05	0.9950456	0.9991726	AC110792.3
AC100839.1	-0.007655282	-0.01934824	3.743356e-05	0.9951183	0.9991726	AC100839.1
PAXBP1	0.001105293	5.96653	3.675394e-05	0.9951629	0.9991726	PAXBP1
AC107871.1	0.001785339	2.146386	3.558947e-05	0.9952401	0.9991726	AC107871.1
GPAA1	-0.001726352	5.816901	3.543272e-05	0.9952506	0.9991726	GPAA1
NEK8	0.001702253	2.821752	3.543124e-05	0.9952507	0.9991726	NEK8
INTS1	0.001600852	6.542915	3.538336e-05	0.9952539	0.9991726	INTS1
NOXRED1	0.002110809	0.5075839	3.362762e-05	0.9953731	0.9992193	NOXRED1
ZFP64	-0.001638712	3.021823	3.308365e-05	0.9954107	0.9992193	ZFP64
GAP43	-0.005022629	0.4656764	3.160748e-05	0.9955143	0.9992193	GAP43
NEK2	-0.03920225	-0.1006762	3.147251e-05	0.9955239	0.9992193	NEK2
FLVCR1-DT	-0.005513733	0.2563279	3.108307e-05	0.9955516	0.9992193	FLVCR1-DT
NKAIN3	-0.003393481	0.7575169	3.012182e-05	0.995621	0.9992286	NKAIN3
TMEM56-RWDD3	0.002231999	0.6079279	2.876035e-05	0.9957211	0.9992286	TMEM56-RWDD3
LBHD1	0.001943691	1.463907	2.809906e-05	0.9957705	0.9992286	LBHD1
RBAK	0.001158109	5.140845	2.800402e-05	0.9957777	0.9992286	RBAK
M6PR	0.001093054	6.383254	2.755023e-05	0.9958121	0.9992286	M6PR
C11orf1	0.001232885	3.382374	2.553551e-05	0.9959681	0.9993347	C11orf1
CSPP1	-0.0009742949	4.820905	2.331474e-05	0.9961474	0.9994642	CSPP1
RAB17	-0.004510062	5.431767	2.127164e-05	0.9963201	0.9995373	RAB17
ANOS1	-0.001599228	3.753063	2.12632e-05	0.9963208	0.9995373	ANOS1
SNX14	-0.0009477776	6.111984	1.966987e-05	0.9964613	0.9996279	SNX14
TRIM17	-0.001261475	2.725632	1.742991e-05	0.9966689	0.9997354	TRIM17
MIR99AHG	-0.001040473	5.47558	1.742907e-05	0.996669	0.9997354	MIR99AHG
CSNK1G2-AS1	-0.004857166	0.4539059	1.519534e-05	0.9968898	0.9998483	CSNK1G2-AS1
PPP1R12A	-0.0009788367	7.347372	1.419459e-05	0.9969939	0.9998483	PPP1R12A
SPIB	-0.006554886	1.756399	1.343623e-05	0.9970753	0.9998483	SPIB
AC084824.4	-0.001100684	0.9252841	1.235228e-05	0.9971958	0.9998483	AC084824.4
MSTO2P	0.001312651	0.7803383	1.186723e-05	0.9972514	0.9998483	MSTO2P
AL163193.1	0.0009796371	0.829138	1.183369e-05	0.9972553	0.9998483	AL163193.1
FAM118B	0.0008141744	4.04161	1.160075e-05	0.9972824	0.9998483	FAM118B
MAP4K3	0.0006719691	5.79194	1.155513e-05	0.9972878	0.9998483	MAP4K3
AC240274.1	0.001002529	2.278787	1.114979e-05	0.9973358	0.9998483	AC240274.1
PARVA	0.0006430076	6.216741	1.096486e-05	0.997358	0.9998483	PARVA
BMP3	0.00150259	4.146386	1.094472e-05	0.9973604	0.9998483	BMP3
MPDZ	0.0007225713	6.065473	1.074223e-05	0.9973849	0.9998483	MPDZ
CD96	-0.001665625	3.210994	1.000109e-05	0.9974767	0.9998513	CD96
AC016245.1	-0.0007101353	0.699045	8.920959e-06	0.9976169	0.9998513	AC016245.1
ASAH1	0.0006820341	7.706589	8.730729e-06	0.9976424	0.9998513	ASAH1
RPAP2P1	-0.001970626	1.249548	8.583348e-06	0.9976624	0.9998513	RPAP2P1
SLC44A3-AS1	-0.001659559	3.755877	8.449686e-06	0.9976807	0.9998513	SLC44A3-AS1
CEP128	-0.0006748396	4.227304	8.139583e-06	0.9977236	0.9998513	CEP128
ZNF101P2	0.0001992089	0.8013197	7.520637e-06	0.9978119	0.9998513	ZNF101P2
SLF2	-0.0005448839	6.209333	6.853651e-06	0.9979112	0.9998513	SLF2
PLSCR4	0.0005582571	5.73719	6.537613e-06	0.9979599	0.9998513	PLSCR4
TMEM131	0.0005971634	6.176228	6.209742e-06	0.9980117	0.9998513	TMEM131
RPS16P5	-0.0132531	0.6676578	6.101785e-06	0.9980291	0.9998513	RPS16P5
PRR11	-0.007436178	0.4655925	5.827316e-06	0.9980739	0.9998513	PRR11
